NAME;LUN;LUN_REDUCED;NAMETYPE;FACE;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;
Lunar formations database V2.1;� Copyright Christian Legrand;
For personal use only;
DEMOCRITUS;AA6231N03499E;6231N03499;AA;Face visible;37.7816;62.3076278938815;34.9905263639127;
DEMONAX;AA7809S05936E;7809S05936;AA;Face visible;121.931;-78.0863656150872;59.3552396769568;
DESARGUES;AA7025N07342W;7025N07342;AA;Face visible;84.8471;70.2481664614657;286.576358215977;
DESCARTES;AA1174S01567E;1174S01567;AA;Face visible;47.7288;-11.7428154211737;15.6666803249991;
DESEILLIGNY;AA2113N02059E;2113N02059;AA;Face visible;6.01251;21.1290992236128;20.5874800696729;
DESLANDRES;AA3255S00557W;3255S00557;AA;Face visible;227.019;-32.5540446541168;354.428445405571;
DIANA;AA1429N03565E;1429N03565;AA;Face visible;1.55398;14.294552363278;35.6540066264322;
DIONYSIUS;AA0277N01729E;0277N01729;AA;Face visible;17.2471;2.77328337953301;17.2930228719301;
DIOPHANTUS;AA2762N03430W;2762N03430;AA;Face visible;17.5717;27.6193603214295;325.702129119559;
DOLLOND;AA1048S01441E;1048S01441;AA;Face visible;11.0408;-10.483259593912;14.4129785009249;
DOME KIES PI;DM2690S02420W;;;;;;;
DOME LANSBERG D;DM0340S02970W;;;;;;;
DOME MAIRAN T;DM4190N04820W;;;;;;;
DOMES GAMBART C;DM0300N01210W;;;;;;;
DOMES MARIUS;DM1200N05400W;;;;;;;
DONATI;AA2069S00510E;2069S00510;AA;Face visible;35.8428;-20.6941108365524;5.10068503366841;
DONNA;AA0722N03830E;0722N03830;AA;Face visible;1.84247;7.22027862721491;38.3049844066114;
DOPPELMAYER;AA2848S04151W;2848S04151;AA;Face visible;65.0781;-28.4779173196943;318.492993673736;
DORSA ALDROVANDI;DO2361N02865E;2361N02865;DO;Face visible;126.806;23.605945718;28.6537032030001;
DORSA ANDRUSOV;DO0156S05677E;0156S05677;DO;Face visible;80.9774;-1.55929645599991;56.7698861962799;
DORSA ARGAND;DO2829N04034W;2829N04034;DO;Face visible;91.9386;28.291612306;319.663952746;
DORSA BARLOW;DO1404N03057E;1404N03057;DO;Face visible;112.575;14.0439457941396;30.5673324797724;
DORSA BURNET;DO2618N05678W;2618N05678;DO;Face visible;194.994;26.1780942110001;303.218787249;
DORSA CATO;DO0021N04770E;0021N04770;DO;Face visible;128.636;0.213115364000089;47.700502644;
DORSA DANA;DO0226N08960E;0226N08960;DO;Zone des librations;82.3119;2.26231793100004;89.5951952410001;
DORSA EWING;DO1106S03831W;1106S03831;DO;Face visible;261.565;-11.0610030899874;321.685166833699;
DORSA GEIKIE;DO0421S05283E;0421S05283;DO;Face visible;218.352;-4.20572624999994;52.8285353910001;
DORSA HARKER;DO1379N06365E;1379N06365;DO;Face visible;213.143;13.7895159509651;63.6519573591225;
DORSA LISTER;DO1976N02352E;1976N02352;DO;Face visible;180.087;19.762450512;23.5191868060001;
DORSA MAWSON;DO0777S05248E;0777S05248;DO;Face visible;142.714;-7.77475653336189;52.4834015196464;
DORSA RUBEY;DO0988S04236W;0988S04236;DO;Face visible;100.639;-9.87905852699993;317.637575967;
DORSA SMIRNOV;DO2641N02553E;2641N02553;DO;Face visible;221.784;26.4082000160001;25.529441691;
DORSA SORBY;DO1865N01370E;1865N01370;DO;Face visible;76.0256;18.6475289768833;13.6993065631225;
DORSA STILLE;DO2691N01885W;2691N01885;DO;Face visible;66.3204;26.9079363718978;341.145519228317;
DORSA TETYAEV;DO2002N06406E;2002N06406;DO;Face visible;187.526;20.0249593760001;64.0640311440001;
DORSA WHISTON;DO2977N05696W;2977N05696;DO;Face visible;138.931;29.7664304747091;303.03822312057;
DORSUM ARDUINO;DO2477N03627W;2477N03627;DO;Face visible;99.7323;24.7734431061164;323.734793045163;
DORSUM AZARA;DO2686N01917E;2686N01917;DO;Face visible;103.196;26.860561283;19.166419008;
DORSUM BUCHER;DO3076N03955W;3076N03955;DO;Face visible;84.6514;30.763348755;320.449678362;
DORSUM BUCKLAND;DO1943N01430E;1943N01430;DO;Face visible;369.125;19.4328953783815;14.2994718047271;
DORSUM CAYEUX;DO0076N05122E;0076N05122;DO;Face visible;95.1353;0.762790124000048;51.2203677620001;
DORSUM CUSHMAN;DO0142N04919E;0142N04919;DO;Face visible;85.6515;1.41709958500226;49.1934647525012;
DORSUM GAST;DO2438N00871E;2438N00871;DO;Face visible;64.8697;24.375280595;8.70679226800007;
DORSUM GRABAU;DO2976N01419W;2976N01419;DO;Face visible;123.689;29.7580237640879;345.808785629;
DORSUM GUETTARD;DO0992S01826W;0992S01826;DO;Face visible;40.4572;-9.91746643888766;341.735959115247;
DORSUM HEIM;DO3220N02983W;3220N02983;DO;Face visible;146.786;32.1960522924605;330.166484910016;
DORSUM HIGAZY;DO2793N01747W;2793N01747;DO;Face visible;63.0999;27.9314347740001;342.53449494;
DORSUM NICOL;DO1832N02266E;1832N02266;DO;Face visible;43.7423;18.3217187160001;22.6624274280001;
DORSUM NIGGLI;DO2901N05228W;2901N05228;DO;Face visible;47.7523;29.0056175500001;307.72209297;
DORSUM OPPEL;DO1931N05209E;1931N05209;DO;Face visible;297.618;19.3138648350001;52.0869284190001;
DORSUM OWEN;DO2514N01109E;2514N01109;DO;Face visible;33.4687;25.139362464;11.094288012;
DORSUM SCILLA;DO3234N06000W;3234N06000;DO;Face visible;107.52;32.3442325194217;300.004242954133;
DORSUM TERMIER;DO1163N05715E;1163N05715;DO;Face visible;89.6452;11.6251106144585;57.1532046191502;
DORSUM THERA;DO2440N03142W;2440N03142;DO;Face visible;7.24504;24.4028779255801;328.57747695111;
DORSUM VON COTTA;DO2360N01195E;2360N01195;DO;Face visible;183.059;23.5987860425063;11.9526788814442;
DORSUM ZIRKEL;DO2955N02482W;2955N02482;DO;Face visible;195.217;29.5467861020001;335.181315889;
DOUBLET;LF0370S01750W;0370S01750;LF;Face visible;0.4;-3.69999999999993;342.5;
DOVE;AA4683S03142E;4683S03142;AA;Face visible;30.3581;-46.8321515662518;31.4241959671655;
DRAPER;AA1756N02175W;1756N02175;AA;Face visible;8.27739;17.5641355358238;338.246440067641;
DREBBEL;AA4093S04912W;4093S04912;AA;Face visible;30.2327;-40.9343181658991;310.878070269617;
DRYGALSKI;AA7957S08718W;7957S08718;AA;Zone des librations;162.489;-79.5737829978373;272.823016727916;
DUBYAGO;AA0438N06995E;0438N06995;AA;Face visible;48.1205;4.38314059941961;69.9490364243386;
DUNE;LF2600N00370E;2600N00370;LF;Face visible;0.4;26.0000000000001;3.70000000000005;
DUNTHORNE;AA3012S03171W;3012S03171;AA;Face visible;15.1165;-30.1188430254964;328.294164185673;
EARTHLIGHT;LF2610N00370E;2610N00370;LF;Face visible;0.2;26.1000000000001;3.70000000000005;
ECKERT;AA1728N05838E;1728N05838;AA;Face visible;2.61871;17.2829851855046;58.3775281277096;
EDDINGTON;AA2150N07202W;2150N07202;AA;Face visible;120.13;21.5025410494105;287.982526857966;
EGEDE;AA4872N01064E;4872N01064;AA;Face visible;34.1821;48.717295513898;10.6359302590879;
EICHSTADT;AA2263S07842W;2263S07842;AA;Face visible;49.5724;-22.6281015422352;281.581809039291;
EIMMART;AA2397N06480E;2397N06480;AA;Face visible;44.9899;23.9676449728437;64.8039186760142;
EINSTEIN;AA1660N08865W;1660N08865;AA;Zone des librations;181.473;16.603043018288;271.345542872128;
ELBOW;LF2600N00360E;2600N00360;LF;Face visible;0.3;26.0000000000001;3.60000000000008;
ELGER;AA3540S02981W;3540S02981;AA;Face visible;21.5146;-35.4004448062838;330.189014450977;
ELMER;AA1023S08418E;1023S08418;AA;Zone des librations;16.8611;-10.2318187204082;84.1776710704446;
EMORY;LF2010N03080E;2010N03080;LF;Face visible;0.5;20.1000000000001;30.8000000000001;
ENCKE;AA0457N03668W;0457N03668;AA;Face visible;28.266;4.57070297595051;323.317040829411;
END;LF0890S01560E;0890S01560;LF;Face visible;0.4;-8.89999999999992;15.6000000000001;
ENDYMION;AA5361N05648E;5361N05648;AA;Face visible;122.101;53.606680405776;56.4832473680535;
EPIGENES;AA6750N00462W;6750N00462;AA;Face visible;54.5122;67.4973553115877;355.377882013742;
EPIMENIDES;AA4092S03033W;4092S03033;AA;Face visible;22.5611;-40.9172344774003;329.668830369756;
ERATOSTHENES;AA1447N01132W;1447N01132;AA;Face visible;58.7678;14.4737157745819;348.683807023615;
ERLANGER;AA8699N02862E;8699N02862;AA;Face visible;10.9374;86.98831296611;28.6166121103597;
ESCLANGON;AA2147N04206E;2147N04206;AA;Face visible;15.292;21.4684510373698;42.061828960016;
EUCLIDES;AA0740S02956W;0740S02956;AA;Face visible;11.7987;-7.40085803434247;330.436133408792;
EUCTEMON;AA7626N03057E;7626N03057;AA;Face visible;62.6967;76.2590315118054;30.5690624201575;
EUDOXUS;AA4427N01623E;4427N01623;AA;Face visible;70.1567;44.2655666949504;16.2256511503204;
EULER;AA2326N02918W;2326N02918;AA;Face visible;26.0254;23.2626921604086;330.818969890313;
FABBRONI;AA1866N02927E;1866N02927;AA;Face visible;10.5495;18.6578695425722;29.2714610454901;
FABRICIUS;AA4275S04184E;4275S04184;AA;Face visible;78.897;-42.750928260984;41.8420823149221;
FAHRENHEIT;AA1312N06171E;1312N06171;AA;Face visible;6.65357;13.1217253564916;61.7051062255845;
FALCON;LF2040N03030E;2040N03030;LF;Face visible;0;20.4000000000001;30.3000000000001;
FAMILY MOUNTAIN;LF2040N03030E;2040N03030;LF;Face visible;7;20.4000000000001;30.3000000000001;
FARADAY;AA4245S00875E;4245S00875;AA;Face visible;69.0266;-42.4460709460334;8.74745032923776;
FAUSTINI;AA8718S08431E;8718S08431;AA;Zone des librations;42.4846;-87.1832458676315;84.3099027028402;
FAUTH;AA0623N02014W;0623N02014;AA;Face visible;11.9353;6.23149906520718;339.863570388462;
FAYE;AA2139S00381E;2139S00381;AA;Face visible;38.0209;-21.3938296282677;3.8115958827428;
FEDOROV;AA2823N03705W;2823N03705;AA;Face visible;6.07683;28.2265494183415;322.953757012628;
FELIX;AA2509N02538W;2509N02538;AA;Face visible;1.44721;25.0863944069495;334.623381540898;
FERMAT;AA2271S01979E;2271S01979;AA;Face visible;37.7738;-22.7112874354231;19.7923324082054;
FERNELIUS;AA3818S00486E;3818S00486;AA;Face visible;68.4171;-38.1782700743192;4.85878320531567;
FEUILLEE;AA2737N00946W;2737N00946;AA;Face visible;8.93986;27.3723730128682;350.538502566064;
FIBIGER;AA8614N03713E;8614N03713;AA;Face visible;21.0966;86.1396282817902;37.1330489004377;
FINSCH;AA2358N02127E;2358N02127;AA;Face visible;4.05337;23.5828275480278;21.2692773369062;
FIRMICUS;AA0725N06343E;0725N06343;AA;Face visible;56.8067;7.24550482940028;63.4259152168199;
FLAG;LF0900S01550E;0900S01550;LF;Face visible;0.01;-8.99999999999994;15.5000000000001;
FLAMMARION;AA0333S00373W;0333S00373;AA;Face visible;76.1779;-3.32856483461127;356.267464919604;
FLAMSTEED;AA0449S04434W;0449S04434;AA;Face visible;19.3431;-4.49060494891334;315.660161336724;
FLANK;LF0370S01740W;0370S01740;LF;Face visible;0.03;-3.69999999999993;342.6;
FLOREY;AA8704N01975W;8704N01975;AA;Face visible;69.0583;87.0371850994341;340.253406280683;
FONTANA;AA1604S05679W;1604S05679;AA;Face visible;31.4709;-16.0393789954985;303.20946093932;
FONTENELLE;AA6342N01896W;6342N01896;AA;Face visible;37.6818;63.4192278656734;341.043930231983;
FOUCAULT;AA5046N03986W;5046N03986;AA;Face visible;25.0799;50.4589177126952;320.138191180383;
FOURIER;AA3031S05310W;3031S05310;AA;Face visible;51.5687;-30.3131106014961;306.895361920628;
FRA MAURO;AA0606S01697W;0606S01697;AA;Face visible;96.7592;-6.06102411066099;343.026198210221;
FRA MAURO ETA;MO0230S01550W;;;;;;;
FRACASTORIUS;AA2136S03307E;2136S03307;AA;Face visible;120.575;-21.3587480211807;33.0703072163003;
FRANCK;AA2259N03556E;2259N03556;AA;Face visible;11.9093;22.5870380275746;35.5593665474056;
FRANKLIN;AA3873N04764E;3873N04764;AA;Face visible;55.9204;38.7287948260001;47.6396829330001;
FRANZ;AA1657N04024E;1657N04024;AA;Face visible;25.4825;16.5686498230326;40.2445308714553;
FRAUNHOFER;AA3952S05906E;3952S05906;AA;Face visible;57.7538;-39.5154754054669;59.0634459770186;
FREDHOLM;AA1837N04655E;1837N04655;AA;Face visible;13.3907;18.3660633914719;46.5526322952205;
FREUD;AA2579N05240W;2579N05240;AA;Face visible;2.84585;25.79317194457;307.601499504597;
FURNERIUS;AA3600S06054E;3600S06054;AA;Face visible;135.029;-36.0037642026495;60.5382795657237;
G. BOND;AA3239N03632E;3239N03632;AA;Face visible;19.0476;32.3873327532348;36.3221179624855;
GALEN;AA2195N00496E;2195N00496;AA;Face visible;9.1846;21.9549418509094;4.96056594664712;
GALILAEI;AA1048N06283W;1048N06283;AA;Face visible;15.9856;10.4804277807353;297.167544155131;
GALLE;AA5587N02233E;5587N02233;AA;Face visible;20.9588;55.8732675640176;22.3285848228516;
GALVANI;AA4951N08456W;4951N08456;AA;Zone des librations;76.8289;49.5121136165715;275.438168880251;
GAMBART;AA0092N01524W;0092N01524;AA;Face visible;24.6751;0.9236054614523;344.761066476074;
GARDNER;AA1775N03381E;1775N03381;AA;Face visible;17.6165;17.7474226834952;33.8132687599412;
GARTNER;AA5924N03476E;5924N03476;AA;Face visible;101.789;59.2432869470724;34.7578645620981;
GASSENDI;AA1755S03996W;1755S03996;AA;Face visible;111.391;-17.5545761164514;320.036273193241;
GASTON;AA3088N03396W;3088N03396;AA;Face visible;2.01953;30.8776503760388;326.040070742201;
GATOR;LF0900S01560E;0900S01560;LF;Face visible;0.9;-8.99999999999994;15.6000000000001;
GAUDIBERT;AA1093S03782E;1093S03782;AA;Face visible;33.1379;-10.9293594115672;37.8231605627598;
GAURICUS;AA3391S01274W;3391S01274;AA;Face visible;79.6404;-33.906561290285;347.257999009981;
GAUSS;AA3601N07908E;3601N07908;AA;Face visible;170.723;36.006284935961;79.0766538228896;
GAY-LUSSAC;AA1388N02079W;1388N02079;AA;Face visible;25.4037;13.8750255920078;339.207206089413;
GEBER;AA1946S01385E;1946S01385;AA;Face visible;44.675;-19.4614493604761;13.847906428389;
GEISSLER;AA0260S07651E;0260S07651;AA;Face visible;17.3899;-2.5969334851616;76.5051807199898;
GEMINUS;AA3442N05666E;3442N05666;AA;Face visible;81.9779;34.4197112046629;56.660665484332;
GEMMA FRISIUS;AA3433S01337E;3433S01337;AA;Face visible;88.5425;-34.3284880570117;13.3684528840468;
GENA;AA3830N03500W;3830N03500;AA;Face visible;0.2;38.300743103028;325.00057983398;
GERARD;AA4454N08051W;4454N08051;AA;Zone des librations;98.7806;44.5352938317815;279.493718639688;
GIBBS;AA1837S08427E;1837S08427;AA;Zone des librations;78.7631;-18.3659419763846;84.2675455015487;
GILBERT;AA0320S07616E;0320S07616;AA;Face visible;100.247;-3.19502940549678;76.1598085219577;
GILL;AA6377S07595E;6377S07595;AA;Face visible;63.896;-63.7652018582731;75.9456569251558;
GIOJA;AA8335N00176E;8335N00176;AA;Face visible;42.4703;83.346920004032;1.7595036478511;
GLAISHER;AA1319N04934E;1319N04934;AA;Face visible;15.9163;13.1870284134959;49.340595528982;
GLUSHKO;AA0811N07767W;0811N07767;AA;Face visible;40.0986;8.11235554442986;282.332244701127;
GOCLENIUS;AA1005S04503E;1005S04503;AA;Face visible;73.0388;-10.0504319270903;45.0310198101609;
GODDARD;AA1515N08913E;1515N08913;AA;Zone des librations;93.1849;15.1545051787687;89.1274518365417;
GODIN;AA0182N01016E;0182N01016;AA;Face visible;34.2455;1.82354094188603;10.1583335084252;
GODIN C PLATEAU;PM0200N00820E;;;;;;;
GOLDSCHMIDT;AA7304N00337W;7304N00337;AA;Face visible;115.259;73.0367246916335;356.631369984075;
GOLGI;AA2778N05996W;2778N05996;AA;Face visible;5.58259;27.7848630045072;300.044716775616;
GOODACRE;AA3267S01408E;3267S01408;AA;Face visible;44.0936;-32.6746300940163;14.0754669041282;
GORE;AA8618N06231W;8618N06231;AA;Face visible;9.41009;86.1760912338577;297.688836654674;
GOULD;AA1926S01725W;1926S01725;AA;Face visible;32.9929;-19.2580335594431;342.752238225155;
GRACE;AA1421N03589E;1421N03589;AA;Face visible;1.48523;14.2082096137576;35.8933779873435;
GRAFF;AA4230S08871W;4230S08871;AA;Zone des librations;36.1647;-42.3031717115127;271.29028737401;
GREAVES;AA1318N05279E;1318N05279;AA;Face visible;14.2686;13.1821461629421;52.7913690665152;
GRIGNARD;AA8454N07583W;8454N07583;AA;Face visible;12.951;84.5352050400001;284.166005144;
GRIMALDI;AA0538S06836W;0538S06836;AA;Face visible;173.488;-5.37500136748998;291.636973218233;
GROVE;AA4030N03298E;4030N03298;AA;Face visible;28.5456;40.3029876768757;32.9834015345833;
GRUEMBERGER;AA6704S01030W;6704S01030;AA;Face visible;91.4958;-67.0412894563011;349.697917711844;
GRUITHUISEN;AA3289N03978W;3289N03978;AA;Face visible;14.9755;32.8866706774431;320.220827292241;
GUERICKE;AA1157S01419W;1157S01419;AA;Face visible;60.7515;-11.5663109081811;345.812781343228;
GUM;AA4034S08891E;4034S08891;AA;Zone des librations;54.5466;-40.3369735617533;88.9088251574973;
GUTENBERG;AA0861S04125E;0861S04125;AA;Face visible;70.6499;-8.61371928387355;41.2489856549637;
GYLDEN;AA0537S00023E;0537S00023;AA;Face visible;48.1538;-5.3736513245046;0.232325673054416;
HAGECIUS;AA5992S04663E;5992S04663;AA;Face visible;79.5493;-59.9167749733888;46.6292670296162;
HAHN;AA3122N07355E;3122N07355;AA;Face visible;87.4939;31.2160227326589;73.5490296520745;
HAIDINGER;AA3918S02514W;3918S02514;AA;Face visible;21.3262;-39.1763413251585;334.861076540258;
HAINZEL;AA4123S03352W;4123S03352;AA;Face visible;70.5643;-41.2315131982582;326.479266335636;
HALDANE;AA0166S08411E;0166S08411;AA;Zone des librations;40.2551;-1.65895554662147;84.105355850737;
HALE;AA7413S09171E;7413S09171;AA;Zone des librations;84.4167;-74.1260691802755;91.712527399487;
HALFWAY;LF0900S01550E;0900S01550;LF;Face visible;0.1;-8.99999999999994;15.5000000000001;
HALL;AA3381N03675E;3381N03675;AA;Face visible;31.7693;33.8093327168488;36.7501002016404;
HALLEY;AA0805S00573E;0805S00573;AA;Face visible;34.5899;-8.0491633787163;5.72978541453978;
HALO;LF0320S02340W;0320S02340;LF;Face visible;0.01;-3.19999999999993;336.6;
HAMILTON;AA4277S08441E;4277S08441;AA;Zone des librations;57.4543;-42.7748281705816;84.412741219303;
HANNO;AA5646S07138E;5646S07138;AA;Face visible;59.5414;-56.4637034673344;71.3841436042982;
HANSEN;AA1404N07254E;1404N07254;AA;Face visible;41.1798;14.0438470645146;72.5423388021916;
HANSTEEN;AA1153S05206W;1153S05206;AA;Face visible;44.9905;-11.5307060654302;307.940846826958;
HARDING;AA4354N07166W;4354N07166;AA;Face visible;22.5737;43.5400636804584;288.343828972206;
HARGREAVES;AA0218S06409E;0218S06409;AA;Face visible;17.9957;-2.17833799619899;64.0925567820806;
HARLAN;AA3831S07965E;3831S07965;AA;Face visible;63.452;-38.3073317262259;79.6475141515325;
HAROLD;AA1088S00607W;1088S00607;AA;Face visible;1.43472;-10.8804812748367;353.93079293186;
HARPALUS;AA5273N04349W;5273N04349;AA;Face visible;39.769;52.7315999649987;316.506199207608;
HARTWIG;AA0614S08047W;0614S08047;AA;Zone des librations;78.4557;-6.13560340918526;279.530552396117;
HASE;AA2937S06268E;2937S06268;AA;Face visible;82.0754;-29.3707928147337;62.6827524781783;
HAUSEN;AA6511S08849W;6511S08849;AA;Zone des librations;163.237;-65.110546415689;271.509464679363;
HAWORTH;AA8745S00517W;8745S00517;AA;Face visible;51.4231;-87.4518380511556;354.830765876721;
HAYN;AA6456N08387E;6456N08387;AA;Zone des librations;86.2136;64.5576709225263;83.8674669864902;
HEAD;LF0300S02340W;0300S02340;LF;Face visible;0.1;-2.99999999999994;336.6;
HECATAEUS;AA2206S07968E;2206S07968;AA;Face visible;133.674;-22.0612984834154;79.6754466566357;
HEDERVARI;AA8177S08560E;8177S08560;AA;Zone des librations;74.1405;-81.7719298897587;85.6005419226606;
HEDIN;AA0287N07657W;0287N07657;AA;Face visible;157.379;2.87457978731657;283.426165580678;
HEINRICH;AA2484N01537W;2484N01537;AA;Face visible;6.86333;24.8411766773921;344.634877224638;
HEINSIUS;AA3948S01782W;3948S01782;AA;Face visible;64.87;-39.4809874398506;342.175139789573;
HEIS;AA3247N03198W;3247N03198;AA;Face visible;13.6869;32.4731559091145;328.018910051571;
HELICON;AA4043N02311W;4043N02311;AA;Face visible;23.7363;40.4306201519245;336.891750599943;
HELL;AA3241S00780W;3241S00780;AA;Face visible;33.3106;-32.4149222659602;352.201794019452;
HELMERT;AA0756S08767E;0756S08767;AA;Zone des librations;26.7178;-7.56404466249815;87.6719178516429;
HELMHOLTZ;AA6864S06534E;6864S06534;AA;Face visible;110.164;-68.6422697811816;65.3421279557207;
HENRY;AA2397S05701W;2397S05701;AA;Face visible;39.0605;-23.9731551590204;302.986808111298;
HENRY FRERES;AA2352S05902W;2352S05902;AA;Face visible;41.733;-23.5221231634738;300.983950544764;
HERACLITUS;AA4931S00642E;4931S00642;AA;Face visible;85.7359;-49.3050996405472;6.42024187185892;
HERCULES;AA4682N03921E;4682N03921;AA;Face visible;68.3151;46.8218966143377;39.2134797895301;
HERIGONIUS;AA1336S03397W;1336S03397;AA;Face visible;14.8583;-13.3555378283022;326.028684569364;
HERMANN;AA0087S05747W;0087S05747;AA;Face visible;15.9209;-0.87459930339215;302.530910610204;
HERMITE;AA8617N09332W;8617N09332;AA;Zone des librations;108.638;86.1659441279791;266.684822231626;
HERODOTUS;AA2325N04984W;2325N04984;AA;Face visible;35.8724;23.2536554456445;310.164717088749;
HERODOTUS OMEGA;DM2030N05000W;;;;;;;
HERSCHEL;AA0569S00209W;0569S00209;AA;Face visible;39.089;-5.68598849900411;357.91457417834;
HESIODUS;AA2942S01642W;2942S01642;AA;Face visible;43.2368;-29.4195419720965;343.581533549928;
HESS APOLLO;LF2010N03070E;2010N03070;LF;Face visible;0.5;20.1000000000001;30.7;
HEVELIUS;AA0220N06746W;0220N06746;AA;Face visible;113.869;2.19522242102438;292.537368467982;
HILL;AA2091N04081E;2091N04081;AA;Face visible;15.8595;20.912605786097;40.8133932056423;
HIND;AA0792S00731E;0792S00731;AA;Face visible;28.5013;-7.91798254862374;7.3058113660685;
HINSHELWOOD;AA8941N05189W;8941N05189;AA;Face visible;13.3453;89.4091860629861;308.111573291302;
